match_id,player,player_deaths_per_min,player_assists_per_min,player_tower_damage,player_xp_per_min,player_gold_per_min,player_kills_per_min,player_roshans_killed,player_obs_placed,opponent,opponent_deaths_per_min,opponent_assists_per_min,opponent_tower_damage,opponent_xp_per_min,opponent_gold_per_min,opponent_kills_per_min,opponent_roshans_killed,opponent_obs_placed,winner,player_tower_damage_per_min,opponent_tower_damage_per_min,player_hero_damage_per_min,opponent_hero_damage_per_min,player_last_hits_per_min,opponent_last_hits_per_min,player_win_ratio,opponent_win_ratio
6881381906,148673797,0.21295066250039146,0.3714026224944947,0,525.45,344.8,0.14095446654314164,0,0,392047872,0.13756285359161843,0.3027848183756425,0,680.9,471.8,0.18943221234368843,0,0,148673797,80.66026525206246,112.09434318452517,439.7755562893556,602.9734395858488,2.0921135920557186,4.943554381351341,0.4943906731192257,0.5128410914927769
6881386311,231479571,0.1843829321354002,0.4216294550094498,0,676.15,464.75,0.23177940243902717,0,0,126530483,0.1548489412646319,0.3260565869368713,0,643.95,475.45,0.21881792596832703,0,0,231479571,37.52941802141159,109.21656801598769,693.6494067989038,650.5818911332633,3.3024478469340957,4.615034006029584,0.5789080029917726,0.49654989384288745
6881388213,188867337,0,0,0,607.8,431.1,0.21078356471156545,0,0,109224758,0,0.4705527368125334,0,1015.25,772.55,0.28228927680704835,0,0,109224758,59.60513594691513,108.74271663163836,597.4651526221289,802.6085865440991,3.885733896290497,4.119756217073631,0.5131683958499601,0.49932304359599244
6881389406,901056484,0,0,0,0,0,0,0,0,105875187,0,0,0,0,0,0.27562690239648624,0,0,901056484,0,0,657.8211992758517,860.1501020567257,2.9120269066918234,5.32798204840345,0.5206611570247934,0.4938738738738739
6881396714,366395238,0.17584374106851075,0.42742059960495615,0,1312.35,939.15,0.3179045725477861,0,0,276180652,0.1976020032189975,0.42193410191178843,0,744.25,507.35,0.20660398381191264,0,0,366395238,168.91030778004944,31.045939294017934,810.5268517511837,662.9728043462903,6.115197033479794,3.1337740061184998,0.4994692144373673,0.5496828752642706
6881397015,136508403,0,0,0,0,0,0,0,0,100950273,0,0,0,0,0,0.12239364427106356,0,0,100950273,0,0,697.4194822610598,429.17124225819754,4.918164730839257,1.2351199848649284,0.5073385518590998,0.5018117931261666
6881397114,198218101,0.23639172407939402,0.41900800417022543,0,635.75,430.6,0.18792939850118548,0,0,104682310,0.22104827863015805,0.4228679155653535,0,1147.0,713.4,0.1810732789493032,0,0,198218101,34.06415079441854,106.38524681901177,598.1899194659115,699.3256677338833,3.5776681378342756,2.7621133626110534,0.5113473139902327,0.5229193341869398
6881397313,168818011,0,0,0,0,0,0,0,0,180107506,0,0,0,0,0,0.3091892748616434,0,0,180107506,0,0,697.9260847074472,964.8873480630464,3.227427982541432,6.074222439420023,0.5,0.48405877460493485
6881397719,366822603,0.1629678516991704,0.4452238726538907,0,1147.6,774.8,0.2838895923806074,0,0,300972029,0.30410619730169575,0.5447142017543241,0,751.1,514.6,0.09530594063504846,0,0,366822603,174.62350151651552,8.18334286234104,948.2118338426217,689.3364762499209,5.079030765592111,1.2042962067276024,0.5294117647058824,0.5587899543378996
6881398403,103723262,0,0,0,0,487.89473684210526,0.1951920872185204,0,0,346502681,0,0,0,0,506.35,0.20251552793511904,0,0,103723262,0,0,571.1683590299609,608.6616678276916,3.881861979599396,5.257279972497107,0.4962270930650377,0.5213903743315508
6881398503,234973167,0.32548507951028594,0.3699653828916619,0,524.05,360.9,0.18482050521643184,0,0,148306447,0.28308347601603356,0.36777676082616134,0,616.75,407.55,0.1802285109952842,0,0,234973167,36.23420196949352,65.34730006130565,577.6263864478058,591.273328298448,2.2746230634774287,2.976422230985333,0.5158213122382503,0.5036644951140065
6881400704,127063155,0,0,0,571.05,424.6,0.15915277343318476,0,0,315955887,0,0,0,1111.3684210526317,836.9473684210526,0.29170536277161035,0,0,315955887,147.9063376156377,134.06054036555852,555.2693483333331,943.0106686802467,3.902922371635372,5.980888602992976,0.4811046511627907,0.4930887825624668
6881403115,131553856,0,0,0,0,311.6,0.1159226314105983,0,0,377796442,0,0,0,0,661.9,0.1884335254472951,0,0,377796442,0,0,475.9688885516986,710.6688258295873,1.8618184554467336,2.6493666060574066,0.4900018688095683,0.48154981549815495
6881403219,341835918,0.22569477396979165,0.3650232383765727,0,963.05,697.9,0.2929413115566092,0,0,1067444905,0.21726905313761366,0.2859699544546332,0,807.0,577.95,0.32226227106186817,0,0,1067444905,224.1190925578166,88.19206074456714,921.0073025330814,844.6179152763383,5.393667224389593,6.044972410735662,0.6417112299465241,0.44468085106382976
6881404609,121752941,0.27429568264636306,0.40598384469541093,0,1407.4117647058824,844.7058823529412,0.2015225516172247,0,0,296857478,0.22272359791786883,0.45709304537445583,0,763.85,508.45,0.2124775634192157,0,0,296857478,48.577036595432574,64.14588599332441,666.9266802671582,649.872651359476,3.1571021043117695,2.7873736026050135,0.5026362038664324,0.5044751830756713
6881405117,100360965,0,0,0,0,0,0,0,0,401095526,0,0,0,0,0,0,0,0,401095526,0,0,0,0,0,0,0.5034285714285714,0.5123331985442782
6881405212,105025533,0.15277935089533215,0.3362226093467715,0,701.7,539.4,0.22685606037050626,0,0,284476544,0.27467833084190807,0.7459343811747088,0,1212.7,916.55,0.38917446681124224,0,0,284476544,175.21095480068408,13.646661018118513,675.4159826548732,1050.5603733574283,5.836130105601033,1.1065976698538365,0.48789780367548186,0.551219512195122
6881405906,1416905697,0,0,0,764.65,531.35,0.30719756298309003,0,0,153547848,0,0.3650266201539947,0,556.55,373.05,0.14828410783193205,0,0,1416905697,137.59926098208746,30.43815381639094,767.8996138165437,449.58029025744406,4.34727089329789,2.746850366377787,0.5465116279069767,0.4844544940644432
6881406800,319627757,0,0.28355229802129267,0,902.9,680.6,0.417207448928247,0,0,201431848,0.18347999382911367,0.27803584184795777,0,762.2105263157895,556.6315789473684,0.24761074515780682,0,0,201431848,111.67530019239715,120.7173177525072,960.4381633637856,715.1700586350416,7.012535940278245,6.057934103023501,0.6243093922651933,0.49646059462010383
6881407506,329030978,0,0.3837327687595433,0,654.2,484.75,0.14558334957535782,0,0,358161005,0.11315393407654514,0.46178279057304517,0,710.5,559.35,0.26837796062243685,0,0,329030978,25.6936173879205,136.83068289259498,515.658828889796,718.2170142644063,3.2391909780560035,6.130520929130402,0.5050200803212851,0.5230769230769231
6881408110,131087925,0,0,0,0,0,0,0,0,285340424,0,0,0,0,0,0,0,0,131087925,0,0,0,0,0,5.546114442821749,0.48151750972762647,0.5132275132275133
6881408416,968728116,0.1735998266355096,0.22928329117474947,0,721.2,557.45,0.2835551418034353,0,0,164090265,0.17306514021043845,0.2970242432997736,0,646.9,542.95,0.16807421310031895,0,0,164090265,149.93021694599236,54.804131725391336,594.8133753212712,500.89276104261637,6.9121534448301745,6.4175945910054235,0.519344262295082,0.5157232704402516
6881409600,229582487,0,0,0,0,0,0,0,0,225520295,0,0,0,0,0,0.2259661823102054,0,0,225520295,0,0,532.4925524252415,668.0976038084904,2.9619227874428065,3.115678981358717,0.512483994878361,0.500875656742557
6881410005,166537612,0,0.4624067957963307,0,639.3,463.05,0.1609543215238859,0,0,110688740,0,0.4955569921549471,0,698.6842105263158,491.8421052631579,0.19113636995891184,0,0,110688740,10.78480799832479,52.25924158047141,541.6687821059985,531.4579965893722,1.4301457060106004,2.8985187351776425,0.5262152409254935,0.5387660838007259
6881411217,188422361,0,0.5084447772802829,0,900.0,691.05,0.1953699450647873,0,0,856199997,0.16269732923052926,0.5201815677841705,0,571.3,360.0,0.1414942944168575,0,0,856199997,67.83074651514247,34.02652735608838,703.6369803442225,352.18614860901795,4.6029216166453555,1.2608833416637504,0.5108267716535433,0.5283154121863799
6881413303,104180366,0,0,0,729.1578947368421,605.3684210526316,0.2349767899262907,0,0,435056562,0,0,0,848.2631578947369,722.4736842105264,0.3254058620256966,0,0,104180366,0,263.40317542587627,827.0902669760088,838.6654491708731,5.889860649477878,9.618260798282087,0.5157545605306799,0.5610236220472441
6881413819,395024206,0.1842258768366684,0.3886817500044292,0,747.0,522.85,0.17687996295667668,0,0,114147531,0.25263285225029086,0.4023960989987061,0,607.6,445.45,0.11555772545239347,0,0,114147531,52.93660869363267,22.747249539965278,603.9349725871348,435.79510184007466,4.5328542287065625,2.06519621332841,0.5182212233103227,0.5071542130365659
6881415306,360160699,0.1720287109096072,0.3440872592577444,0,765.5555555555555,600.2777777777778,0.2556055756948408,0,0,196911308,0.2564934668537285,0.3327898936898349,0,527.05,378.0,0.09936337181562457,0,0,360160699,47.561590605830105,35.108777146412095,877.1205070911966,399.26382283756095,6.7024145856768165,3.519765478044505,0.4669509594882729,0.5120350109409191
6881419514,478058769,0.20016315579564103,0.42715661341245026,0,619.8421052631579,457.7894736842105,0.17199092543659258,0,0,177438811,0.22363169564739444,0.53915097969266,0,604.9,410.4,0.12043851251218873,0,0,177438811,23.29756600034549,88.70621022241893,532.2495816953582,453.94459408734,2.7585539977053,1.3583936334855262,0.5124593716143012,0.5021418372203712
6881420014,192647922,0,0,0,758.95,495.8,0.1112288068946919,0,0,293852100,0,0,0,1391.3684210526317,776.7894736842105,0.19775847971369231,0,0,192647922,54.192777356376475,56.68724003484856,472.8159609381396,658.5221419124113,4.305272380972034,2.541979668625879,0.5095759233926128,0.4859249329758713
6881420306,147595714,0.21663450340943902,0.2881520858549552,0,656.5,492.7,0.18280660387410555,0,0,133277134,0.1259272324102852,0.39392574878933806,0,771.95,525.55,0.261309507583548,0,0,147595714,123.64459008592105,173.0118651314446,682.9495941677528,674.9332477237638,5.62306343510273,5.096483790017269,0.5167541380702463,0.5283557731538148
6881421512,398523459,0,0,0,782.45,592.85,0.2853386965249805,0,0,154877337,0,0.4326205514838007,0,596.6,404.25,0.16650588869975974,0,0,398523459,142.15208684173612,64.23384689729536,777.19544674104,516.677823529724,6.901786076712573,3.15882694910401,0.5159409020217729,0.5437343805783649
6881422806,1257405090,0,0.2523007472312205,0,664.0,465.25,0.19261008006434102,0,0,119891742,0,0.3494278190646335,0,616.3,437.6,0.18276210979488272,0,0,119891742,28.506322591553904,74.2413105755624,496.96092315307953,583.7185523644541,2.834802081901489,4.45223521343109,0.5487804878048781,0.49418926397343665
6881427509,419828819,0.19171916147299545,0.2798460284549568,0,612.9,464.15,0.1519324082588264,0,0,117270863,0.1548302146378138,0.3593922872703519,0,720.65,521.7,0.1932505548711057,0,0,117270863,94.02277132102941,130.77761065664112,536.1601427792216,667.4480194466475,4.70579986361942,5.418066081845458,0.5081115136241928,0.503886815920398
6881434009,162060888,0,0,0,772.85,540.85,0.2677689998823433,0,0,125799610,0,0,0,655.65,496.8,0.15178608623918657,0,0,162060888,0,142.34171018971043,637.6403310607511,522.3336324319737,6.380017272300033,5.8196664881624205,0.4856492027334852,0.5053254437869823
6881434011,350950730,0.18854859643850108,0.25765434824471184,0,539.95,361.6,0.08805758461290555,0,0,253328244,0.18162926154900283,0.41580144371579514,0,678.9,506.1,0.20880890164812232,0,0,253328244,44.57859971479252,41.83788808145525,402.0976562932625,618.0579946800929,3.3615249770171203,4.46205205931494,0.4500561167227834,0.5187308085977482
6881435409,146510659,0,0,0,0,525.9,0.18480940175429794,0,0,162025730,0,0,0,0,567.8,0.27349169930244793,0,0,146510659,0,0,718.582396970499,820.0011764760123,4.64359595818789,5.868454837675978,0.4980213089802131,0.4886058981233244
6881436607,227037030,0,0,0,0,0,0.21088144483222337,0,0,184298001,0,0,0,0,0,0.11777681478977223,0,0,227037030,0,0,707.2768766123014,380.7262966488117,1.4345959568448738,2.0800742314644043,0.5157153808627779,0.5157315731573158
6881436611,185462412,0.23109687819304092,0.5092694662234457,0,939.2105263157895,529.1578947368421,0.1421424831455917,0,0,268979556,0.16688142871089204,0.2965097743911945,0,763.85,572.7,0.1736382497348732,0,0,185462412,26.692692041400043,130.7841582018515,521.8490721286422,566.4748828114568,2.8864293415721622,6.58854382046719,0.46187363834422657,0.5035192203573362
6881437003,195891802,0,0,0,0,0,0,0,0,132911922,0,0,0,0,0,0,0,0,132911922,0,0,0,503.7600532038256,3.554481582520322,1.9517024046972822,0.5059523809523809,0.4920091324200913
6881437309,181565336,0,0,0,439.55,273.0,0.09568345165385647,0,0,344756346,0,0,0,785.7,595.15,0.2846030803590641,0,0,181565336,0,0,308.9086737185386,932.7323669500041,0.9236262682725777,6.407346441669174,0.5316541865214431,0.5176946410515673
6881438604,139299529,0,0,0,567.65,351.4,0.15829982420723868,0,0,852020695,0,0.33054836780566144,0,730.2,487.05,0.2162187141800776,0,0,139299529,20.96753247045927,72.67889715265724,474.2276164114489,650.6003037206003,2.047607300323828,4.67880334556857,0.4771465185818026,0.5004906771344455
6881439213,872835829,0.30560023152198224,0.4691272316220486,0,927.05,665.5,0.16728756164925482,0,0,304210788,0.24414238678049066,0.5623490728419297,0,1224.7,895.1,0.35831778503962197,0,0,304210788,18.145652935289146,61.351222676319956,611.6301955761622,1031.1336477207456,2.172212732422884,3.112806917744701,0.49707744763760353,0.5325105912691104
6881439705,239234874,0.21373039616203476,0.4848082430301939,0,1315.1,763.85,0.22337566179600352,0,0,252413041,0.1276382687235573,0.29042276769774067,0,723.8,556.85,0.2831696992757699,0,0,239234874,121.40449041368485,133.63170705464617,816.0545236882308,937.8716617781558,4.292821285523674,5.845770452226061,0.5158150851581509,0.48261178140525196
6881441106,352365213,0,0,0,0,0,0,0,0,1098148987,0,0,0,0,0,0.21072022335611984,0,0,1098148987,0,0,665.7895285308311,714.7347431977679,2.526388304157937,6.1891944005069774,0.5094972067039106,0.5046480743691899
6881441515,139352305,0.2344742548105679,0.5435489707462765,0,1001.7,715.25,0.1869930491255868,0,0,126232309,0.22786497404981465,0.6277795229052997,0,659.45,446.25,0.0945799366152921,0,0,126232309,44.592340073901106,18.95895474828786,626.8427932363194,306.9258608723875,3.0450624599137806,1.2372897897218085,0.5046186077516427,0.5097872340425532
6881441713,398303475,0,0,0,0,0,0.45823396078280754,0,0,341044515,0,0,0,0,0,0.13134310535819943,0,0,341044515,0,0,1141.8780028974807,319.70792086829346,3.0790734590844187,4.272305574931737,0.5352008846295614,0.5600259571706684
6881441714,204903307,0.3529056507953733,0.748381102259507,0,1302.95,1012.55,0.46749886502041055,0,0,131682013,0.38721529011124023,0.8249242151136963,0,1177.4,821.5,0.19390333366872126,0,0,131682013,23.29297405001947,17.85852370999606,1181.0584741911252,813.1974474379173,2.126088121701631,1.703380115377178,0.562200956937799,0.49791883454734653
6881443216,163844230,0,0,0,0,0,0,0,0,855438672,0,0,0,0,0,0,0,0,855438672,0,0,0,0,0,4.172059235965166,0.5059920106524634,0.5027347310847766
6881443309,211290878,0.33023702898852453,0.578937893998142,0,1063.9,749.25,0.32908755721042915,0,0,344270019,0.15846705392907412,0.354399851112695,0,723.65,513.75,0.289730200742542,0,0,344270019,38.7134251348527,105.83567036657867,912.9714296706512,729.5316514770886,2.562679912016379,4.680850352280985,0.5196304849884527,0.5230125523012552
6881444406,118359771,0,0.6398413091707279,0,948.15,667.7,0.15452440938924,0,0,882899446,0.19911307933154207,0.3678040982251504,0,642.95,451.35,0.17497588241634002,0,0,882899446,33.73356159940251,32.140581793682756,745.4608483627561,576.0350758189687,2.75074015240236,4.4500230280257345,0.514468085106383,0.4905149051490515
6881445614,124953926,0,0,0,0,530.65,0.26108348255545405,0,0,374363306,0,0,0,1315.35,653.85,0.19827400946730722,0,0,374363306,0,0,707.2291065097767,519.0970982452907,3.549360104854302,1.3293346431857997,0.4857556735876388,0.5318588730911006
6881445700,469854388,0.13515246252371332,0.3572201751467981,0,725.35,479.7,0.195869517565036,0,0,205122490,0.3167586762485604,0.39536272209186185,0,862.1578947368421,574.6842105263158,0.16622979052407158,0,0,469854388,82.008576751329,34.99154706789922,607.707252938645,502.58569771417734,4.767919122106863,2.699810978823462,0.4944920440636475,0.514763779527559
6881446008,133077918,0,0.22546373396905225,0,783.55,619.95,0.254129509521808,0,0,117715222,0,0.6132405366372816,0,737.25,493.55,0.19531138868463488,0,0,133077918,254.16455739467648,11.75484061416168,747.7430906744585,653.1044401591546,8.19883622185969,1.4539441983355348,0.5080538952487084,0.5208215564348974
6881447103,103854107,0,0,0,0,0,0.09311402785365938,0,0,412483454,0,0,0,0,0,0.2941602925732534,0,0,103854107,0,0,409.1430206666437,819.732029199259,1.747528054198435,5.102872401922728,0.497446536865624,0.5259959486833221
6881447107,161561575,0.38706565534677073,0.5397490580001653,0,1383.25,1023.75,0.37437676925808105,0,0,123707561,0.17050503148881418,0.3646112211628206,0,775.2,607.9,0.27255595743068495,0,0,123707561,34.772719101625285,244.36025336333,1101.326639759906,808.1549843005096,2.065100782913634,6.628823138295798,0.513801261829653,0.5004703668861712
6881447814,862286411,0,0.31386872633459706,0,609.85,544.35,0.21786001276688097,0,0,265491404,0.4244464491730814,0.37779504851522033,0,840.55,679.5,0.20769787101597376,0,0,265491404,40.14566720287287,107.97883044342488,600.181661517981,613.863329408108,2.737550810238524,2.7178287177464893,0.5071264367816092,0.5139247384866187
6881448414,142878516,0,0,0,0,0,0,0,0,327831968,0,0,0,0,0,0,0,0,327831968,0,0,0,0,0,0,0.42441860465116277,0.49009708737864077
6881448606,285700736,0.14754231782608027,0.27660753078758743,0,815.5,638.95,0.3438091273012448,0,0,1026400652,0.27400262656212176,0.32389377189703505,0,655.421052631579,519.9473684210526,0.23495282635843975,0,0,1026400652,148.88227793836577,90.23321720491403,945.9270863175983,672.1721371576834,6.949667212988888,4.261656130279,0.5241682360326428,0.5186385737439222
6881448911,871315088,0,0.334332970832521,0,1072.7,793.2,0.2250883642544262,0,0,207080658,0.2530187536662159,0.4326646823935174,0,700.4736842105264,484.4736842105263,0.16362252612242856,0,0,871315088,71.29248252710072,46.904189201341175,640.921778184601,668.8073610028694,4.648710566693414,3.4353313617792587,0.4968553459119497,0.5103602167676123
6881449501,163875631,0,0.35782892020942014,0,720.85,542.15,0.2072756366009806,0,0,117654877,0.37383960534740523,0.4916442513867863,0,1019.1,771.85,0.21632467377640935,0,0,117654877,96.16689359473162,37.25670200984859,711.6971868011669,849.2684307206555,6.180174708256527,2.680610433368059,0.5017967658215212,0.5257065544197234
6881449708,867546763,0.2174515817629607,0.34291749473859706,0,686.3,526.75,0.21713922103261396,0,0,376770281,0.23180162385858427,0.430744236504243,0,949.9,675.95,0.23801106746172107,0,0,867546763,165.06323167765905,31.652944730717014,630.3078378289867,763.5037312746438,4.587914148119004,2.3485938713032293,0.4963609898107715,0.5081829626521192
6881451712,998515169,0,0,0,0,0,0,0,0,386921905,0,0,0,0,0,0,0,0,386921905,0,0,0,0,2.6079105589622213,4.280107682648603,0.4876543209876543,0.5119047619047619
6881452004,1200459636,0.16674261154189293,0.2843136702439099,0,721.4,523.45,0.2923715254232352,0,0,1045841886,0.1831441236433672,0.31258280751219625,0,883.85,666.5,0.28316934950316835,0,0,1045841886,238.14909007812656,161.95339161488687,606.681464432226,729.0942963349235,5.173241286345098,6.466396238018253,0.5126353790613718,0.5396270396270396
6881452803,190569225,0,0,0,0,0,0,0,0,134491199,0,0,0,0,0,0.24875478782386723,0,0,190569225,0,0,653.0689395760093,707.6980543115935,5.231609188595764,5.532136606988525,0.5118531735916391,0.5023879217377908
6881453319,374801224,0,0,0,0,0,0,0,0,358238196,0,0,0,0,0,0,0,0,374801224,0,0,0,0,0,6.538943628772444,0.6069651741293532,0.5008896797153025
6881453412,200835017,0.1439129107675708,0.24238759997847925,0,635.9,480.15,0.14109296320743767,0,0,926527062,0.234664063211124,0.35496094389824345,0,614.05,430.45,0.19056915687236933,0,0,926527062,93.44737695569339,67.98831979052932,444.11298731640545,582.0280913103477,6.009721576040974,3.717994267896877,0.5301056770705334,0.5393939393939394
6881454016,354527839,0,0,0,0,591.8,0.2158356695570114,0,0,242123279,0,0,0,0,673.3,0.26747135022353125,0,0,242123279,0,0,638.513514790704,724.5398474540245,6.85282054633017,5.541617539953767,0.5191997418522104,0.5454545454545454
6881455119,886513697,0,0,0,872.421052631579,599.3157894736842,0.17999598136409364,0,0,168946569,0,0,0,633.2,463.45,0.1956273806710265,0,0,168946569,0,97.73363124315719,497.64581340944324,574.3003368098201,3.1732696099318045,4.824139764463089,0.5151515151515151,0.49309309309309307
6881455308,140967216,0.2120623495094638,0.45960997451349855,0,598.9,383.9,0.14750223815070126,0,0,173641481,0.20205500288699504,0.41618378483675994,0,1002.35,571.15,0.17690636438821408,0,0,173641481,25.77959840128574,57.533105772202944,426.91902031631946,436.27824938761415,1.5284065265676112,2.6424406142483816,0.4194470924690181,0.5190771960958296
6881455515,171647550,0,0,0,0,538.9,0.33918607124983996,0,0,1034474628,0,0,0,1022.4,678.4,0.25865321311234873,0,0,1034474628,0,0,880.7455344910777,829.4607961494239,3.4820493791364378,4.673966906613547,0.49183370452858205,0.5107962213225371
6881455703,115405375,0.4791900003957732,0.8028837125023349,0,1469.05,1076.05,0.27476747006799407,0,0,355389705,0.13363077674080553,0.35905685182481484,0,806.7,616.2,0.25883619962467375,0,0,115405375,2.776709178435354,122.15542867248232,1037.5827471938328,795.3025721795511,1.244173046361421,6.043002887275565,0.5057129798903108,0.49904324531190203
6881456108,362667081,0,0,0,0,0,0,0,0,353084306,0,0,0,0,0,0,0,0,362667081,0,0,805.9724123842159,810.9779538052874,4.833046924569367,2.7713958785635904,0.512629259196474,0.5135963232477978
6881457017,189018047,0.1978428350368287,0.3818027075664531,0,593.421052631579,410.2105263157895,0.1499770722049487,0,0,212113993,0.14541190745888313,0.2779866075188997,0,761.05,618.4,0.2623442829875416,0,0,212113993,40.680214055781825,196.9455321588715,491.69488685295784,628.0030206762622,3.1270719245508944,7.710512960315964,0.5173708920187794,0.5389252948885976
6881457517,109806636,0,0,0,0,0,0,0,0,130964239,0,0,0,0,0,0,0,0,130964239,0,0,0,0,0,4.311262455833071,0.5262804366078925,0.5282746682054241
6881457607,117206075,0.21257327837433843,0.39731916677028567,0,537.8,359.0,0.16386046216852285,0,0,120966945,0.16381408486136684,0.32745536288788585,0,758.75,544.1,0.2523859208314753,0,0,117206075,21.81240544330535,56.48085934823094,587.7100642565144,883.7598190205614,2.1477221664390393,5.28190176535184,0.487468671679198,0.4805776892430279
6881457816,104018706,0,0,0,0,0,0,0,0,178821454,0,0,0,0,0,0,0,0,104018706,0,0,0,796.546664732435,1.202820593957896,5.517610123856903,0.523694602896007,0.5108452950558213
6881458001,195940462,0.2080580782167675,0.3264123763255249,0,627.9,472.25,0.22779068404650404,0,0,372329289,0.2329255453568162,0.35509777854862995,0,938.578947368421,624.1052631578947,0.19816913924236013,0,0,372329289,44.734117060434855,130.32719411516646,664.4655899477677,566.7217264417369,4.682256593747556,2.93348074086673,0.506079027355623,0.5185528756957328
6881458201,147335545,0,0,0,464.0,323.65,0.15791459708636008,0,0,140568184,0,0,0,748.3,525.8,0.19542111796179834,0,0,140568184,25.26699105495474,73.3510919762382,527.1377051482257,699.4321504979341,1.8132160131115156,4.852577882400604,0.50390625,0.5166867712102935
6881458519,266996448,0.19612908364252363,0.2408536203324967,0,698.1,555.3,0.2657916704941917,0,0,136498298,0.18671169978534283,0.4786506648204753,0,683.25,502.8,0.27948448402596243,0,0,136498298,83.87511442779274,40.22240375915803,690.3989475237995,775.0359960739768,6.352919392077448,5.0898921867818645,0.517014694508894,0.5022543429253414
6881459713,223885562,0,0,0,0,626.1,0.20617475785051922,0,0,191327410,0,0,0,0,458.35,0.26249332959149074,0,0,191327410,0,0,722.0435400755609,608.4936105689937,5.094274878449802,3.5690929310256947,0.48778534241089305,0.5523885989562425
6881459717,237306802,0.31287754645754273,0.4049632828472361,0,774.1052631578947,563.0526315789474,0.23461051171278025,0,0,118572320,0.25111921092598144,0.52594247927255,0,706.3888888888889,502.8333333333333,0.17085629527749568,0,0,237306802,60.50358133316704,41.14116046533744,755.7315540017211,655.7118465418879,2.988148041587945,2.347971281176891,0.5048498845265589,0.4986780557250356
6881460115,170770135,0,0,0,0,0,0,0,0,149965934,0,0,0,0,0,0,0,0,170770135,0,0,0,368.38122052009675,4.557468184204609,1.9721292476162233,0.49662487945998074,0.49562023170387115
6881460203,177005846,0.42363880305430507,0.41663493283443137,0,1385.578947368421,998.8421052631579,0.19332546142357399,0,0,482192201,0.219841767070581,0.21578587940615734,0,512.3,359.0,0.10241187480908623,0,0,482192201,0.44815465729349735,52.071526015109626,795.5358227157011,381.62422926170757,2.2459382560147327,2.7794111332303055,0.5531914893617021,0.43333333333333335
6881460414,184164883,0.26230801473574816,0.45125759820754274,0,979.9,700.5,0.3134590228448251,0,0,239471059,0.2539324310409996,0.34445442417702293,0,590.95,417.85,0.1956977008197784,0,0,184164883,70.09069816717488,39.898343212119414,829.3667675973651,575.0359097428354,3.7340929292417435,3.2750198492577924,0.4943862275449102,0.513126491646778
6881462613,115227198,0,0,0,0,0,0,0,0,194503234,0,0,0,0,0,0,0,0,115227198,0,0,0,0,0,0,0.5240433803969715,0.5169971671388102
6881462615,227852061,0.14735872567620173,0.3703065593793149,0,715.25,548.7,0.26079145847888985,0,0,1258081447,0.1898759070386115,0.27492608649892675,0,682.5263157894736,530.1052631578947,0.19836327691970043,0,0,1258081447,120.43327913496903,89.49441637059012,770.7606863450358,596.4267611610638,5.366664361094464,5.972208480286973,0.5331969076853115,0.5063829787234042
6881463008,358917808,0,0,0,0,0,0,0,0,101952196,0,0,0,0,0,0,0,0,101952196,0,0,0,0,8.596847274444125,5.418489185084678,0.5053497942386831,0.49222797927461137
6881463101,335091471,0.3114414777039075,0.7516338485246101,0,1483.9,1152.75,0.27275334632008935,0,0,1095562843,0.21533671167221163,0.3600284259060386,0,481.9,308.05,0.18192405387412675,0,0,335091471,29.340462297090756,28.56434292971891,1229.9313591241612,526.4680039747959,2.8731134500212763,1.158404128921379,0.5342087076710436,0.5247285886610374
6881463706,167246172,0,0,0,0,0,0,0,0,267907208,0,0,0,0,0,0,0,0,267907208,0,0,0,0,4.0845912797209225,4.302059128046829,0.5475449101796407,0.5228571428571429
6881464310,958949621,0.17186145915457554,0.1926518342567581,0,679.25,532.45,0.19970040589937782,0,0,352145762,0.13028095468808745,0.31965271706196735,0,616.7,466.7,0.22506997879987475,0,0,352145762,142.0225004999766,101.56000059238586,590.1074835943637,768.8733370369224,6.732198343729754,4.933235670893347,0.547486033519553,0.5278688524590164
6881464706,177491349,0,0,0,0,0,0,0,0,209531035,0,0,0,0,0,0,0,0,177491349,0,0,0,0,0,0,0.5047575894879928,0.5008880994671403
6881465015,238820034,0.21597495476015105,0.36177487621622684,0,591.85,447.65,0.20626412907808386,0,0,1065249316,0.20738338935446543,0.37300324390121403,0,622.15,420.5,0.19073950408765425,0,0,238820034,70.12712261489872,37.817573574889416,595.5625229698634,594.7400754519298,4.209549199950431,3.1664137961391825,0.501923947487551,0.497906782026235
6881465908,141097329,0.20734776780823103,0.4461014068211644,0,1391.65,864.35,0.17417963177691592,0,0,430420311,0.11301928157029902,0.6546212266133575,0,580.65,350.9,0.23536735204944334,0,0,430420311,107.92629142822491,46.759836600667214,595.0731671987686,422.22297936551223,3.407906589384673,1.4363656803479898,0.5717619603267211,0.5948616600790514
6881467211,161295199,0.2206605056401818,0.46563782154197275,0,1066.7894736842106,753.3157894736842,0.28380000407469474,0,0,438035867,0.24322043377386385,0.37222353105082656,0,568.1052631578947,380.5263157894737,0.10349970338802746,0,0,161295199,35.11329602643863,39.35882294464081,770.4298500455361,521.439121835227,2.6948802525785025,2.679049451321984,0.4810379241516966,0.4744318181818182
6881468108,101309135,0,0.32596162753482105,0,641.25,440.0,0.17810664047774577,0,0,251191888,0.2035674421595306,0.358743695705555,0,665.0,438.4,0.20305034886228923,0,0,251191888,45.061982195902814,279.10733130806636,517.0067883141021,500.47158032249547,3.8862447036525927,3.183393610209742,0.48842461885940147,0.5357142857142857
